model,formation_month,holding_month,decile,n,mean_return
cto_sort,2016-12,2017-01,6,262,-0.017993083817176878
cto_sort,2016-12,2017-01,7,262,-0.022533195350171318
cto_sort,2016-12,2017-01,8,262,-0.014296871282434693
cto_sort,2016-12,2017-01,9,262,-0.015524909277665056
cto_sort,2016-12,2017-01,10,262,-0.02757652177314208
cto_sort,2017-01,2017-02,1,261,0.04468575084352026
cto_sort,2017-01,2017-02,2,262,0.04165256603101493
cto_sort,2017-01,2017-02,3,262,0.04204190008030227
cto_sort,2017-01,2017-02,4,261,0.046373898522864866
cto_sort,2017-01,2017-02,5,262,0.035741651459416386
cto_sort,2017-01,2017-02,6,262,0.04037732087244664
cto_sort,2017-01,2017-02,7,261,0.03318429006841854
cto_sort,2017-01,2017-02,8,262,0.036733232922491366
cto_sort,2017-01,2017-02,9,262,0.04230447852616181
cto_sort,2017-01,2017-02,10,262,0.03505513921821235
cto_sort,2017-02,2017-03,1,260,-0.03769028253438334
cto_sort,2017-02,2017-03,2,261,-0.026781011121151378
cto_sort,2017-02,2017-03,3,260,-0.022106242616681513
cto_sort,2017-02,2017-03,4,261,-0.02442200057901804
cto_sort,2017-02,2017-03,5,261,-0.02321045173357151
cto_sort,2017-02,2017-03,6,260,-0.019401835882097464
cto_sort,2017-02,2017-03,7,261,-0.017541615204878833
cto_sort,2017-02,2017-03,8,260,-0.012535306193898442
cto_sort,2017-02,2017-03,9,261,-0.011389150930461998
cto_sort,2017-02,2017-03,10,261,-0.01615485988385402
cto_sort,2017-03,2017-04,1,263,-0.08816543053110847
cto_sort,2017-03,2017-04,2,263,-0.0649327584841335
cto_sort,2017-03,2017-04,3,263,-0.051377212149746575
cto_sort,2017-03,2017-04,4,263,-0.059556283384711424
cto_sort,2017-03,2017-04,5,264,-0.05316356370131172
cto_sort,2017-03,2017-04,6,263,-0.0488248552596088
cto_sort,2017-03,2017-04,7,263,-0.04907740063426755
cto_sort,2017-03,2017-04,8,263,-0.05076103228669034
cto_sort,2017-03,2017-04,9,263,-0.04466046997622962
cto_sort,2017-03,2017-04,10,264,-0.05573865138521832
cto_sort,2017-04,2017-05,1,263,-0.10356951057249
cto_sort,2017-04,2017-05,2,264,-0.07118110617046827
cto_sort,2017-04,2017-05,3,264,-0.056203711058969166
cto_sort,2017-04,2017-05,4,264,-0.06831773390211231
cto_sort,2017-04,2017-05,5,264,-0.06375751610713355
cto_sort,2017-04,2017-05,6,263,-0.06449751870439172
cto_sort,2017-04,2017-05,7,264,-0.06793386800411248
cto_sort,2017-04,2017-05,8,264,-0.06186463456428535
cto_sort,2017-04,2017-05,9,264,-0.06791848053192735
cto_sort,2017-04,2017-05,10,264,-0.05268304777119066
cto_sort,2017-05,2017-06,1,261,0.013371483911964207
cto_sort,2017-05,2017-06,2,262,0.04805690533073917
cto_sort,2017-05,2017-06,3,262,0.04452820403244714
cto_sort,2017-05,2017-06,4,262,0.05184083049656496
cto_sort,2017-05,2017-06,5,262,0.046870186921123914
cto_sort,2017-05,2017-06,6,261,0.04910957062696778
cto_sort,2017-05,2017-06,7,262,0.0532601395033552
cto_sort,2017-05,2017-06,8,262,0.05011447717952133
cto_sort,2017-05,2017-06,9,262,0.04172886857852383
cto_sort,2017-05,2017-06,10,262,0.03995970876083393
cto_sort,2017-06,2017-07,1,262,-0.029339718691140545
cto_sort,2017-06,2017-07,2,262,-0.001681529818269468
cto_sort,2017-06,2017-07,3,262,0.005153829701338271
cto_sort,2017-06,2017-07,4,262,0.016702473243773757
cto_sort,2017-06,2017-07,5,263,0.01512139108555614
cto_sort,2017-06,2017-07,6,262,0.01909231442004728
cto_sort,2017-06,2017-07,7,262,0.016490863882910267
cto_sort,2017-06,2017-07,8,262,0.00988623651082822
cto_sort,2017-06,2017-07,9,262,0.0008451860896585117
cto_sort,2017-06,2017-07,10,263,-0.0038102431218950553
cto_sort,2017-07,2017-08,1,264,0.030629025148787393
cto_sort,2017-07,2017-08,2,265,0.03063125699716181
cto_sort,2017-07,2017-08,3,264,0.035686955876440225
cto_sort,2017-07,2017-08,4,265,0.0393540857374938
cto_sort,2017-07,2017-08,5,265,0.03308704029778759
cto_sort,2017-07,2017-08,6,264,0.025414498588151875
cto_sort,2017-07,2017-08,7,265,0.025482170960483646
cto_sort,2017-07,2017-08,8,264,0.03372510333888252
cto_sort,2017-07,2017-08,9,265,0.038964558415286524
cto_sort,2017-07,2017-08,10,265,0.03031721953627525
cto_sort,2017-08,2017-09,1,267,-0.0014150421556822113
cto_sort,2017-08,2017-09,2,268,0.01610720308516816
cto_sort,2017-08,2017-09,3,267,0.02049058206512402
cto_sort,2017-08,2017-09,4,268,0.00898188753943383
cto_sort,2017-08,2017-09,5,267,0.021388633191573036
cto_sort,2017-08,2017-09,6,268,0.013553309044394503
cto_sort,2017-08,2017-09,7,267,0.018189034026339233
cto_sort,2017-08,2017-09,8,268,0.017087384495950673
cto_sort,2017-08,2017-09,9,267,0.017360376605223035
cto_sort,2017-08,2017-09,10,268,0.032985686660288
cto_sort,2017-09,2017-10,1,272,-0.05765466016521856
cto_sort,2017-09,2017-10,2,273,-0.03973656829848009
cto_sort,2017-09,2017-10,3,272,-0.029791131377060354
cto_sort,2017-09,2017-10,4,273,-0.01967608928303848
cto_sort,2017-09,2017-10,5,272,-0.01905276990046766
cto_sort,2017-09,2017-10,6,273,-0.00955153158633087
cto_sort,2017-09,2017-10,7,272,0.00019855364974950991
cto_sort,2017-09,2017-10,8,273,-0.005548185755022818
cto_sort,2017-09,2017-10,9,272,-0.00785360800632155
cto_sort,2017-09,2017-10,10,273,-0.01483629553904292
cto_sort,2017-10,2017-11,1,274,-0.08693138500681474
cto_sort,2017-10,2017-11,2,275,-0.06801528057552864
cto_sort,2017-10,2017-11,3,275,-0.0682194147077527
cto_sort,2017-10,2017-11,4,275,-0.06564308836403683
cto_sort,2017-10,2017-11,5,275,-0.060323123196927356
cto_sort,2017-10,2017-11,6,274,-0.06241559656866792
cto_sort,2017-10,2017-11,7,275,-0.06198707484348799
cto_sort,2017-10,2017-11,8,275,-0.05553470063554201
cto_sort,2017-10,2017-11,9,275,-0.05336620803436853
cto_sort,2017-10,2017-11,10,275,-0.0577253319152324
cto_sort,2017-11,2017-12,1,280,-0.018268332546376356
cto_sort,2017-11,2017-12,2,281,-0.01577188029827936
cto_sort,2017-11,2017-12,3,280,-0.015322274954350805
cto_sort,2017-11,2017-12,4,281,-0.023460296297586943
cto_sort,2017-11,2017-12,5,280,-0.014693296069171104
cto_sort,2017-11,2017-12,6,281,-0.014375130172740596
cto_sort,2017-11,2017-12,7,280,-0.012767929335492463
cto_sort,2017-11,2017-12,8,281,-0.01868352780823513
cto_sort,2017-11,2017-12,9,280,-0.015632902667449957
cto_sort,2017-11,2017-12,10,281,-0.021176399254942847
cto_sort,2017-12,2018-01,1,282,-0.058913067148564514
cto_sort,2017-12,2018-01,2,282,-0.022709514567518952
cto_sort,2017-12,2018-01,3,283,-0.027551754922728582
cto_sort,2017-12,2018-01,4,282,-0.0121096859497762
cto_sort,2017-12,2018-01,5,283,-0.015542696314043501
cto_sort,2017-12,2018-01,6,282,-0.011671496380670063
cto_sort,2017-12,2018-01,7,282,-0.026296339610001662
cto_sort,2017-12,2018-01,8,283,-0.01666516130177646
cto_sort,2017-12,2018-01,9,282,-0.018319989312235958
cto_sort,2017-12,2018-01,10,283,-0.03168351823756232
cto_sort,2018-01,2018-02,1,288,-0.04169328578099913
cto_sort,2018-01,2018-02,2,288,-0.046594138793854954
cto_sort,2018-01,2018-02,3,288,-0.04208460270327298
cto_sort,2018-01,2018-02,4,288,-0.05442148074990118
cto_sort,2018-01,2018-02,5,288,-0.048117910930895604
cto_sort,2018-01,2018-02,6,288,-0.04686584474087503
cto_sort,2018-01,2018-02,7,288,-0.052173668408506894
cto_sort,2018-01,2018-02,8,288,-0.0423135160095125
cto_sort,2018-01,2018-02,9,288,-0.0472554018584225
cto_sort,2018-01,2018-02,10,289,-0.03440395926748549
cto_sort,2018-02,2018-03,1,285,0.054781348064096645
cto_sort,2018-02,2018-03,2,285,0.048893210782967614
cto_sort,2018-02,2018-03,3,285,0.039831312720034415
cto_sort,2018-02,2018-03,4,286,0.041696823892646194
cto_sort,2018-02,2018-03,5,285,0.04166516039286371
cto_sort,2018-02,2018-03,6,285,0.048624322514351594
cto_sort,2018-02,2018-03,7,286,0.04630259852048577
cto_sort,2018-02,2018-03,8,285,0.0412586976950557
cto_sort,2018-02,2018-03,9,285,0.055155553665399946
cto_sort,2018-02,2018-03,10,286,0.04259181147454842
cto_sort,2018-03,2018-04,1,290,-0.07096232800335375
cto_sort,2018-03,2018-04,2,290,-0.046998143166041374
cto_sort,2018-03,2018-04,3,291,-0.04025316508315243
cto_sort,2018-03,2018-04,4,290,-0.04780170007317878
cto_sort,2018-03,2018-04,5,291,-0.04307982442017541
cto_sort,2018-03,2018-04,6,290,-0.03451347750876756
cto_sort,2018-03,2018-04,7,290,-0.03647358076143074
cto_sort,2018-03,2018-04,8,291,-0.028896319644825863
cto_sort,2018-03,2018-04,9,290,-0.031594696149588326
cto_sort,2018-03,2018-04,10,291,-0.026968081923899434
cto_sort,2018-04,2018-05,1,294,-0.03036842205081129
cto_sort,2018-04,2018-05,2,295,-0.01865118684603913
cto_sort,2018-04,2018-05,3,294,-0.012906515637186143
cto_sort,2018-04,2018-05,4,295,-0.013000249946326498
cto_sort,2018-04,2018-05,5,294,-0.014169321830063775
cto_sort,2018-04,2018-05,6,295,-6.850825245803046e-05
cto_sort,2018-04,2018-05,7,294,0.0007451104384437993
cto_sort,2018-04,2018-05,8,295,-0.00860655023959363
cto_sort,2018-04,2018-05,9,294,0.00154015890993791
cto_sort,2018-04,2018-05,10,295,0.002864606628159837
cto_sort,2018-05,2018-06,1,301,-0.10536813279450549
cto_sort,2018-05,2018-06,2,301,-0.1130969113449863
cto_sort,2018-05,2018-06,3,301,-0.11190011078431476
cto_sort,2018-05,2018-06,4,301,-0.10418254044844207
cto_sort,2018-05,2018-06,5,301,-0.11089183518355596
cto_sort,2018-05,2018-06,6,301,-0.10370581323801255
cto_sort,2018-05,2018-06,7,301,-0.0998088889321397
cto_sort,2018-05,2018-06,8,301,-0.10825358038162143
cto_sort,2018-05,2018-06,9,301,-0.10871345172106861
cto_sort,2018-05,2018-06,10,301,-0.1037691055444704
cto_sort,2018-06,2018-07,1,305,-0.024920329561128926
cto_sort,2018-06,2018-07,2,306,-0.0003290890106754166
cto_sort,2018-06,2018-07,3,306,0.015099421350904611
cto_sort,2018-06,2018-07,4,305,0.007687389801571112
cto_sort,2018-06,2018-07,5,306,0.010386955843197482
cto_sort,2018-06,2018-07,6,306,0.020895004616904866
cto_sort,2018-06,2018-07,7,305,0.02144697962058448
cto_sort,2018-06,2018-07,8,306,0.012841647644981316
cto_sort,2018-06,2018-07,9,306,0.008418371824097
cto_sort,2018-06,2018-07,10,306,-0.0036120824992877877
cto_sort,2018-07,2018-08,1,309,-0.10853166279063013
cto_sort,2018-07,2018-08,2,310,-0.08865648935069388
cto_sort,2018-07,2018-08,3,310,-0.08265162559550582
cto_sort,2018-07,2018-08,4,309,-0.06896240048945368
cto_sort,2018-07,2018-08,5,310,-0.07669693050221875
cto_sort,2018-07,2018-08,6,310,-0.06977709321141018
cto_sort,2018-07,2018-08,7,309,-0.0729099714440161
cto_sort,2018-07,2018-08,8,310,-0.06657047983827107
cto_sort,2018-07,2018-08,9,310,-0.07339189764388669
cto_sort,2018-07,2018-08,10,310,-0.07453764820125719
cto_sort,2018-08,2018-09,1,317,-0.0001969722621742826
cto_sort,2018-08,2018-09,2,317,-0.003333318475476527
cto_sort,2018-08,2018-09,3,317,-0.0027959121719520006
cto_sort,2018-08,2018-09,4,317,-0.0013777206039536818
cto_sort,2018-08,2018-09,5,318,-0.00267717057067947
cto_sort,2018-08,2018-09,6,317,-0.003567404711222948
cto_sort,2018-08,2018-09,7,317,-0.0037693127837952543
cto_sort,2018-08,2018-09,8,317,-0.007085156348549887
cto_sort,2018-08,2018-09,9,317,0.005452895860183593
cto_sort,2018-08,2018-09,10,318,0.0019882705496012806
cto_sort,2018-09,2018-10,1,323,-0.10771164993001041
cto_sort,2018-09,2018-10,2,323,-0.09483792221693511
cto_sort,2018-09,2018-10,3,323,-0.09549359854263356
cto_sort,2018-09,2018-10,4,323,-0.09477163646368757
cto_sort,2018-09,2018-10,5,323,-0.08914020443504474
cto_sort,2018-09,2018-10,6,323,-0.08585233294116926
cto_sort,2018-09,2018-10,7,323,-0.09491734704569571
cto_sort,2018-09,2018-10,8,323,-0.09758987846101831
cto_sort,2018-09,2018-10,9,323,-0.08765029606710416
cto_sort,2018-09,2018-10,10,324,-0.09203535338707544
cto_sort,2018-10,2018-11,1,327,0.03362559742235869
cto_sort,2018-10,2018-11,2,328,0.05428355794771896
cto_sort,2018-10,2018-11,3,327,0.06136717055589001
cto_sort,2018-10,2018-11,4,328,0.05954886975568088
cto_sort,2018-10,2018-11,5,328,0.05703979502499272
cto_sort,2018-10,2018-11,6,327,0.057135886457036496
cto_sort,2018-10,2018-11,7,328,0.06354097338871213
cto_sort,2018-10,2018-11,8,327,0.07109566218980792
cto_sort,2018-10,2018-11,9,328,0.061287898532622065
cto_sort,2018-10,2018-11,10,328,0.0729119365942109
cto_sort,2018-11,2018-12,1,334,-0.04836422938084247
cto_sort,2018-11,2018-12,2,334,-0.0450931901808854
cto_sort,2018-11,2018-12,3,334,-0.0375803741926296
cto_sort,2018-11,2018-12,4,334,-0.040340582364175
cto_sort,2018-11,2018-12,5,334,-0.04532059584589589
cto_sort,2018-11,2018-12,6,334,-0.03908090152975636
cto_sort,2018-11,2018-12,7,334,-0.03415444144265313
cto_sort,2018-11,2018-12,8,334,-0.042035914360904376
cto_sort,2018-11,2018-12,9,334,-0.0449661390143817
cto_sort,2018-11,2018-12,10,334,-0.04432658013481261
cto_sort,2018-12,2019-01,1,336,-0.08512899173174251
cto_sort,2018-12,2019-01,2,337,-0.03718111116772156
cto_sort,2018-12,2019-01,3,337,-0.025240891095698926
cto_sort,2018-12,2019-01,4,337,-0.012713014545472632
cto_sort,2018-12,2019-01,5,337,-0.015812695359612088
cto_sort,2018-12,2019-01,6,337,-0.007771696163758757
cto_sort,2018-12,2019-01,7,337,-0.0032787119615948677
cto_sort,2018-12,2019-01,8,337,0.003724167187210576
cto_sort,2018-12,2019-01,9,337,-0.01086584025385318
cto_sort,2018-12,2019-01,10,337,-0.010037285146992092
cto_sort,2019-01,2019-02,1,338,0.30606649553326903
cto_sort,2019-01,2019-02,2,339,0.24462853896346068
cto_sort,2019-01,2019-02,3,339,0.22769524038226258
cto_sort,2019-01,2019-02,4,339,0.22562912215948197
cto_sort,2019-01,2019-02,5,339,0.21145132872851718
cto_sort,2019-01,2019-02,6,339,0.21546090878355034
cto_sort,2019-01,2019-02,7,339,0.20375695312795683
cto_sort,2019-01,2019-02,8,339,0.20299500081335972
cto_sort,2019-01,2019-02,9,339,0.1994626111421702
cto_sort,2019-01,2019-02,10,339,0.21356368843776852
cto_sort,2019-02,2019-03,1,340,0.09557128004469491
cto_sort,2019-02,2019-03,2,340,0.0995119239487966
cto_sort,2019-02,2019-03,3,340,0.11027242124083188
cto_sort,2019-02,2019-03,4,340,0.10837485548491568
cto_sort,2019-02,2019-03,5,340,0.09396070105044611
cto_sort,2019-02,2019-03,6,340,0.09744347027143654
cto_sort,2019-02,2019-03,7,340,0.11730232890096112
cto_sort,2019-02,2019-03,8,340,0.11533775166372513
cto_sort,2019-02,2019-03,9,340,0.1156913146414348
cto_sort,2019-02,2019-03,10,340,0.10629540907126898
cto_sort,2019-03,2019-04,1,341,-0.0704464238732344
cto_sort,2019-03,2019-04,2,341,-0.060557258327681225
cto_sort,2019-03,2019-04,3,341,-0.036991766731000526
cto_sort,2019-03,2019-04,4,341,-0.03783813078793664
cto_sort,2019-03,2019-04,5,341,-0.022397858012195068
cto_sort,2019-03,2019-04,6,341,-0.03486757798839025
cto_sort,2019-03,2019-04,7,341,-0.030091967322260542
cto_sort,2019-03,2019-04,8,341,-0.016416870461751918
cto_sort,2019-03,2019-04,9,341,-0.03777250942383162
cto_sort,2019-03,2019-04,10,341,-0.02985166870899459
cto_sort,2019-04,2019-05,1,342,-0.08146746642644115
cto_sort,2019-04,2019-05,2,342,-0.04591649196700757
cto_sort,2019-04,2019-05,3,343,-0.04571896703263696
cto_sort,2019-04,2019-05,4,342,-0.04840688230014472
cto_sort,2019-04,2019-05,5,343,-0.04421348978098126
cto_sort,2019-04,2019-05,6,342,-0.04426166508640024
cto_sort,2019-04,2019-05,7,342,-0.04601173333673126
cto_sort,2019-04,2019-05,8,343,-0.0462951163314009
cto_sort,2019-04,2019-05,9,342,-0.04735537439003145
cto_sort,2019-04,2019-05,10,343,-0.04651103705547776
cto_sort,2019-05,2019-06,1,337,-0.011487772251942408
cto_sort,2019-05,2019-06,2,338,0.014490572982904295
cto_sort,2019-05,2019-06,3,338,0.005601252305490461
cto_sort,2019-05,2019-06,4,337,0.01971885062952312
cto_sort,2019-05,2019-06,5,338,0.010196725354818087
cto_sort,2019-05,2019-06,6,338,0.012814860437401071
cto_sort,2019-05,2019-06,7,337,0.01426052903297575
cto_sort,2019-05,2019-06,8,338,0.013028100655542448
cto_sort,2019-05,2019-06,9,338,0.012929224208974235
cto_sort,2019-05,2019-06,10,338,0.005445865611767563
cto_sort,2019-06,2019-07,1,338,-0.0486432440739771
cto_sort,2019-06,2019-07,2,338,-0.025824626274585673
cto_sort,2019-06,2019-07,3,338,-0.01718185884676615
cto_sort,2019-06,2019-07,4,338,-0.009342042807100225
cto_sort,2019-06,2019-07,5,339,-0.019526111159167976
cto_sort,2019-06,2019-07,6,338,-0.007779846241365986
cto_sort,2019-06,2019-07,7,338,-0.0036863363164848432
cto_sort,2019-06,2019-07,8,338,-0.010237320359306953
cto_sort,2019-06,2019-07,9,338,-0.005511684772888074
cto_sort,2019-06,2019-07,10,339,-0.012640029515619253
cto_sort,2019-07,2019-08,1,338,-0.013901946232594414
cto_sort,2019-07,2019-08,2,339,-0.0155400305371222
cto_sort,2019-07,2019-08,3,338,-0.0149906720972148
cto_sort,2019-07,2019-08,4,339,-0.02296523604171589
cto_sort,2019-07,2019-08,5,338,-0.009913778974148522
cto_sort,2019-07,2019-08,6,339,-0.01788080334092482
cto_sort,2019-07,2019-08,7,338,-0.01910836257008035
cto_sort,2019-07,2019-08,8,339,-0.004665578391438774
cto_sort,2019-07,2019-08,9,338,-0.007016113133382004
cto_sort,2019-07,2019-08,10,339,0.009844646936024576
cto_sort,2019-08,2019-09,1,339,-0.0011289739779831345
cto_sort,2019-08,2019-09,2,339,0.015338926717566577
cto_sort,2019-08,2019-09,3,339,0.023882902684260004
cto_sort,2019-08,2019-09,4,339,0.009872135190963473
cto_sort,2019-08,2019-09,5,339,0.00812553966922272
cto_sort,2019-08,2019-09,6,339,0.01882125591846616
cto_sort,2019-08,2019-09,7,339,0.014683710457287226
cto_sort,2019-08,2019-09,8,339,0.021237123455997108
cto_sort,2019-08,2019-09,9,339,0.02007055416325212
cto_sort,2019-08,2019-09,10,340,0.015352613766724681
cto_sort,2019-09,2019-10,1,339,-0.021805075213214148
cto_sort,2019-09,2019-10,2,340,-0.0007814649659673615
cto_sort,2019-09,2019-10,3,340,0.0008134183365931446
cto_sort,2019-09,2019-10,4,340,-0.0023630551486877706
cto_sort,2019-09,2019-10,5,340,-0.0008741437266618458
cto_sort,2019-09,2019-10,6,340,0.0026528022727343877
cto_sort,2019-09,2019-10,7,340,0.0009744103069422886
cto_sort,2019-09,2019-10,8,340,0.003992427885789401
cto_sort,2019-09,2019-10,9,340,0.009241483351858927
cto_sort,2019-09,2019-10,10,340,-0.001165057195535184
cto_sort,2019-10,2019-11,1,340,-0.04084011153502138
cto_sort,2019-10,2019-11,2,341,-0.025017867200195467
cto_sort,2019-10,2019-11,3,340,-0.016980615411452446
cto_sort,2019-10,2019-11,4,341,-0.015799752927381713
cto_sort,2019-10,2019-11,5,341,-0.018474126755624338
cto_sort,2019-10,2019-11,6,340,-0.015489401966326888
cto_sort,2019-10,2019-11,7,341,-0.019299054713070345
cto_sort,2019-10,2019-11,8,340,-0.02255117219458453
cto_sort,2019-10,2019-11,9,341,-0.021497774236930098
cto_sort,2019-10,2019-11,10,341,-0.025767694299867472
cto_sort,2019-11,2019-12,1,340,0.09403860729937105
cto_sort,2019-11,2019-12,2,341,0.08762587571301327
cto_sort,2019-11,2019-12,3,341,0.08788446575643138
cto_sort,2019-11,2019-12,4,341,0.08401899374318045
cto_sort,2019-11,2019-12,5,341,0.08110494983859487
cto_sort,2019-11,2019-12,6,340,0.08029532625875381
cto_sort,2019-11,2019-12,7,341,0.07196765497557758
cto_sort,2019-11,2019-12,8,341,0.07393673893496523
cto_sort,2019-11,2019-12,9,341,0.07899925920271444
cto_sort,2019-11,2019-12,10,341,0.08458638845633111
cto_sort,2019-12,2020-01,1,341,0.006123562789016882
cto_sort,2019-12,2020-01,2,342,0.023223970394054577
cto_sort,2019-12,2020-01,3,341,-0.007538055241111508
cto_sort,2019-12,2020-01,4,342,0.0015949725704524835
cto_sort,2019-12,2020-01,5,342,-0.0040948735532706036
cto_sort,2019-12,2020-01,6,341,-0.008315530745761444
cto_sort,2019-12,2020-01,7,342,0.008328064664410285
cto_sort,2019-12,2020-01,8,341,-0.002510099645738228
cto_sort,2019-12,2020-01,9,342,0.011524714130356394
cto_sort,2019-12,2020-01,10,342,0.018365809169265612
cto_sort,2020-01,2020-02,1,342,0.013787257513981393
cto_sort,2020-01,2020-02,2,343,0.011637701747041578
cto_sort,2020-01,2020-02,3,342,-0.0006278861588765368
cto_sort,2020-01,2020-02,4,343,-0.009846433245548966
cto_sort,2020-01,2020-02,5,342,-0.004141669721504991
cto_sort,2020-01,2020-02,6,343,-0.02490250178361221
cto_sort,2020-01,2020-02,7,342,-0.017222019401342797
cto_sort,2020-01,2020-02,8,343,-0.01220508182902826
cto_sort,2020-01,2020-02,9,342,0.004986689161795133
cto_sort,2020-01,2020-02,10,343,0.05773054750226546
cto_sort,2020-02,2020-03,1,343,-0.11362974430045622
cto_sort,2020-02,2020-03,2,343,-0.061242304112357523
cto_sort,2020-02,2020-03,3,343,-0.03463687750759914
cto_sort,2020-02,2020-03,4,344,-0.03213086515661144
cto_sort,2020-02,2020-03,5,343,-0.019182111544470457
cto_sort,2020-02,2020-03,6,343,-0.014904418583764319
cto_sort,2020-02,2020-03,7,344,-0.011799552477886164
cto_sort,2020-02,2020-03,8,343,-0.014187319203818945
cto_sort,2020-02,2020-03,9,343,-0.027113179472407687
cto_sort,2020-02,2020-03,10,344,-0.048493349671325854
cto_sort,2020-03,2020-04,1,344,-0.014689396808562948
cto_sort,2020-03,2020-04,2,344,0.0042715756515324665
cto_sort,2020-03,2020-04,3,345,0.005698804951185774
cto_sort,2020-03,2020-04,4,344,0.01523323318425713
cto_sort,2020-03,2020-04,5,345,0.019062665507498203
cto_sort,2020-03,2020-04,6,344,0.029246762842259213
cto_sort,2020-03,2020-04,7,344,0.019033751531069284
